org_uuid,org_name,domain,status,founded_on,category_list,category_groups_list,country_code,city,short_description
cdacc5b3-1510-964b-6325-42ddca4d13b3,Kitabisa.com,kitabisa.com,operating,7/6/13,"Crowdfunding,FinTech,Health Care,Non Profit,Social Entrepreneurship","Community and Lifestyle,Financial Services,Health Care,Other",IDN,Jakarta,Indonesia's Largest Crowdfunding Platform
3c095ec9-ccdb-ad13-5e2f-2427b957ab64,Affise,affise.com,operating,1/1/16,"Advertising,Affiliate Marketing,Business Intelligence,Enterprise Software,Marketing Automation","Advertising,Data and Analytics,Sales and Marketing,Software",LTU,Vilnius,Affise is a performance marketing platform for building business partnerships.
f846ca2d-b8bf-f4df-7572-209a97cf6692,NOMADD,nomaddesertsolar.com,operating,1/1/12,"Industrial Automation,Information Technology,Robotics,Solar","Energy,Hardware,Information Technology,Manufacturing,Natural Resources,Science and Engineering,Software,Sustainability",SAU,Jeddah,The NOMADD is The NO-water Mechanical Automated Dusting Device.
527534cc-60b7-4da1-90fa-87fc37dc86cf,Crewdible,crewdible.com,operating,1/1/16,"Information Services,Information Technology,Logistics","Information Technology,Transportation",IDN,Tangerang,Crewdible is a micro-warehousing start up.
ac8efa1f-1d1b-2ec4-f5d1-8f0798834782,OpenJet,openjet.com,closed,1/1/14,"Air Transportation,SaaS,Travel","Software,Transportation,Travel and Tourism",LUX,Luxembourg,First real-time booking platform for private jet & helicopters
f1e09180-10dc-6eaf-12eb-fde5b811e218,STIRTEC,stirtec.at,operating,5/1/13,Manufacturing,Manufacturing,AUT,Premstatten,STIRTEC is a european technology leader and full service provider of friction stir welding technology.
de5a3f09-449b-a2cb-d389-4c50fa662047,eleni,eleniexchanges.com,operating,1/1/12,"Consulting,Information Technology","Information Technology,Professional Services",KEN,Nairobi,"eleni focuses on building markets in Africa and provides capital, technology solutions, and designing and managing services."
ebd83b19-279e-40e6-b64f-3a643729c783,Botanical Solutions,botanical-solution.com,operating,1/1/13,"Agriculture,Biotechnology,Chemical,Farming,Manufacturing","Agriculture and Farming,Biotechnology,Manufacturing,Science and Engineering",CHL,Vitacura,Botanical Solutions is a startup company that manufactures plant-based active ingredients and products from advanced botanicals.
a52311b5-86ce-0c61-1636-22f88cb28827,Eureeca,eureeca.com,operating,1/1/12,"Crowdfunding,Finance,Financial Services",Financial Services,ARE,Dubai,Eureeca is a globally regulated Equity Crowdfunding platform allowing “the crowd” to invest in SMEs alongside Angel/Institutional investors.
bb48f1ba-68d3-4a24-8225-aa9c6fd8bf51,Floranow,floranow.com,operating,1/1/16,"B2B,E-Commerce,Internet,Marketplace,Retail,Wholesale","Commerce and Shopping,Internet Services,Other",ARE,Dubai,Global online B2B marketplace connecting flower and plant growers to buyers using innovative technology and optimized cool chain solutions
dfd0273b-5ab9-60b8-d6b3-5f0ba0e28a33,Omniflow,omniflow.io,operating,1/1/12,"Internet of Things,Lighting,Renewable Energy,Smart Cities,Telecommunications","Energy,Hardware,Internet Services,Real Estate,Sustainability",PRT,Porto,Omniflow provides sustainable smart city solutions.
4d769812-6adc-dc16-867c-9d579521b3a0,Qwikwire,qwikwire.com,operating,1/1/13,"Real Estate,SaaS,Software","Real Estate,Software",PHL,Makati,Qwikwire specializes in providing real estate solutions for brokers and property developers.
4cf41534-1d18-d1dc-6ceb-3857769f30aa,The Recommend Group,recommend.my,operating,7/1/14,"Home Improvement,Home Renovation,Home Services,Internet","Internet Services,Real Estate",MYS,Petaling,The Recommend Group is Southeast Asia's home improvement services platform.
d4eacc5c-f275-4525-8b0b-27b7abc7638c,Victory Farms,victoryfarmskenya.com,operating,1/1/15,"AgTech,Aquaculture,Farming",Agriculture and Farming,KEN,Nairobi,"Victory Farms is an aquaculture farm for tilapia fish comprising of hatcheries, nursery ponds and deep-water cages for farming."
87366b68-8997-b2e3-a601-bb37ee89a1fd,1939 Games,1939games.com,operating,8/1/15,"Gaming,Online Games,Video Games",Gaming,ISL,Reykjavík,1939 Games is a indie game development studio that focuses on WWII gaming experiences.
40ff5ed1-d14c-4e2a-091b-23c63afe1f14,Nomanini,nomanini.com,operating,1/1/11,"Financial Services,FinTech,Mobile,Payments,SaaS,Software","Financial Services,Mobile,Payments,Software",ZAF,Cape Town,Fintech SaaS platform to deliver digital financial services to the informal retail trade.
1964e24f-67ec-4bb1-b61a-ece42c1ca977,Inclusivity Solutions,inclusivitysolutions.com,operating,3/6/15,"Emerging Markets,FinTech,Insurance,InsurTech","Financial Services,Other",ZAF,Cape Town,"We design, build and operate digital insurance businesses in emerging markets"
acd845ce-f3e0-b446-7fbb-b52555e7d07b,Hello Tractor,hellotractor.com,operating,6/16/14,"Agriculture,AgTech,Big Data,Farming,Internet of Things","Agriculture and Farming,Data and Analytics,Internet Services",NGA,Abuja,Hello Tractor is an AgTech company that connects tractor owners to smallholder farmers in need of tractor services.
33eff68e-803c-351a-1c9c-44577cb41ee2,ready2order,ready2order.com,operating,7/17/15,"Financial Services,FinTech,Mobile Payments,Payments,Software","Financial Services,Mobile,Payments,Software",AUT,Vienna,ready2order is a mobile and platform-independent POS system.
a66a77d0-17b9-45a4-96ab-4ecd6b3161a7,Merit Incentives,meritincentives.com,operating,1/1/16,"Employee Benefits,Information Technology","Administrative Services,Health Care,Information Technology",ARE,Dubai,"Merit Incentives provides gifts, rewards and engagement strategies using innovative technologies in the MENA region."
211d3973-c29f-f9d6-6864-0c55037f33cc,Spotlight Reporting,spotlightreporting.com,operating,2/1/11,"Accounting,Business Intelligence,Franchise,Non Profit,SaaS,Software","Data and Analytics,Financial Services,Other,Professional Services,Software",NZL,Wellington,"Cloud based Reporting, Consolidation and Forecasting tools for Accountants, Advisors and CFO's"
59088e96-c0b6-6cde-4560-f1c2b23804e3,Fudo,fu.do,operating,7/1/14,"Management Information Systems,Point of Sale,Restaurants,SaaS,Software","Commerce and Shopping,Food and Beverage,Information Technology,Software",ARG,Buenos Aires,"Fudo is a web-based management system for restaurants, bars and cafes, which allows operation from anywhere, at any time."
dfa83301-406f-4f31-928c-c9978cb95a3a,Kata Software,kata-software.com,operating,12/21/12,"FinTech,SaaS,Software","Financial Services,Software",MEX,Mexico City,Financial Inclusion SaaS Platforms
cbb08a84-103c-455d-2ab8-d917f40949aa,Worldcore,worldcore.eu,operating,7/22/14,"Debit Cards,Finance,Financial Services,FinTech,Payments,Personal Finance","Financial Services,Payments",CZE,Prague,Worldcore is a Czech-based regulated payment institution offering wide range of payment solutions for everyone
635c9730-d39f-95e1-7738-3f47fb626baf,AgendaPro,agendapro.com,operating,1/1/14,"Beauty,Internet,SaaS,Wellness","Consumer Goods,Health Care,Internet Services,Software",CHL,Santiago,AgendaPro allows business owners to charge their customers online and easily schedule appointments.
c73f1f45-45c7-bf47-843e-cfd107fa74b1,Chazki,chazki.com,operating,1/1/15,"Consumer,E-Commerce,Information Technology,Logistics,Transportation","Commerce and Shopping,Information Technology,Other,Transportation",PER,Lima,"Chazki se encarga de la logística urbana, tu servicio privado de delivery y envíos express tanto para e-Commerce, empresas y personas."
f578f75a-b91a-3bf8-49c2-dd4c992c02da,CheckYeti.com,checkyeti.com,operating,2/1/14,"Online Portals,Tourism,Travel","Internet Services,Travel and Tourism",AUT,Vienna,CheckYeti is the largest platform to book activities in 1000+ mountain and beach destinations across Europe.
7ea11f36-278c-4606-a21b-e6f8b5e03217,Sprout Solutions,sprout.ph,operating,1/1/15,"Computer,Enterprise Software,Human Resources,Service Industry,Software","Administrative Services,Consumer Electronics,Hardware,Other,Software",PHL,Taguig,Sprout is transforming HR in emerging markets.
f5b23da4-f4f7-12a5-62f8-1b469e56bcb7,"AppMan Co.,Ltd",appman.co.th,operating,1/1/11,"Apps,Auto Insurance,FinTech,Health Insurance,Insurance,InsurTech,Life Insurance,Sales,Sales Automation,Software","Apps,Financial Services,Information Technology,Sales and Marketing,Software",THA,Huai Khwang,"AppMan is a leading insurtech for life insurance, providing solutions to enhance sales experience in Thailand and the Asian market."
3de041ea-77ab-4a7b-a49a-87a61c53eb34,Akseleran,akseleran.co.id,operating,1/1/16,"Crowdfunding,Financial Services,FinTech,Lending,Peer to Peer,Venture Capital","Financial Services,Lending and Investments,Other",IDN,Jakarta,Akseleran is a peer-to-peer lending platform.
e06ac765-9655-4dc1-953b-796e0b4f78c0,Golden Scent,goldenscent.com,operating,1/1/14,"Beauty,E-Commerce,Shopping","Commerce and Shopping,Consumer Goods",SAU,Dammam,Leading Saudi beauty ecommerce platforms.
3aa53ef3-de1c-5f7d-2757-ccdb51534eb1,Roojai,roojai.com,operating,1/1/16,"Auto Insurance,FinTech,Information Technology,Insurance,InsurTech,Internet,Logistics","Financial Services,Information Technology,Internet Services,Transportation",THA,Sriracha,Roojai is a MGA developping its own retail insurance products and distributing them digitally on B2C model.
088b7478-fa7f-04a6-1c9a-052bc9738c0e,LIVIN farms,livinfarms.com,operating,9/20/15,"Food Processing,Sustainability","Food and Beverage,Sustainability",AUT,Vienna,LIVIN farms is a technology company in the alternative protein sector.
3f9de55d-3311-7700-f167-957c7b45f1f1,Nutrium,nutrium.com,operating,7/24/15,"Employee Benefits,Health Care,Nutrition,Wellness","Administrative Services,Food and Beverage,Health Care",PRT,Braga,Bringing nutrition professionals closer to their clients.
52c432ea-7d90-5506-7a42-a8321351789a,Arrow Labs,arrowsecure.com,operating,1/1/11,"Information Technology,Security,Software","Information Technology,Privacy and Security,Software",ARE,Dubai,Arrow Labs Solutions provides businesses with technological products and services that focus on mobility and security.
ba2d127b-ea33-44bf-4b76-1c48f5fb22c2,Hole19,hole19golf.com,operating,1/1/11,"Apps,iOS,Marketplace,Mobile","Apps,Commerce and Shopping,Mobile,Platforms,Software",PRT,Évora,Utility & Marketplace. Mobile & Wearable Technology.
b6ac15f7-618d-cdf2-160c-f7ebfb12db56,Xhockware,youbeep.com,operating,2/18/14,"Apps,Mobile,Retail,Shopping,Software","Apps,Commerce and Shopping,Mobile,Software",PRT,Porto,Xhockware is a start-up offering innovative retail solutions and bringing the online commodity to the physical store.
0fbab8b5-c300-40c2-93d1-9f961b4e911c,Virtue Poker,virtue.poker,operating,1/1/16,"Blockchain,Ethereum,Peer to Peer",Other,MLT,Valletta,"Virtue Poker is a multi-chain, Ethereum-based decentralized poker platform."
190a2d24-df2a-2a24-78da-30d5fbbf5067,Transmetrics,transmetrics.ai,operating,3/18/13,"Analytics,Artificial Intelligence,B2B,Business Intelligence,Logistics,Machine Learning,Predictive Analytics,SaaS,Shipping,Transportation","Artificial Intelligence,Data and Analytics,Other,Science and Engineering,Software,Transportation",BGR,Sofia,Transmetrics optimizes logistics planning and asset management by leveraging the power of predictive analytics and artificial intelligence.
739b30ae-bafe-7afc-08d3-5994d579b20a,VersaBox,versabox.eu,operating,1/1/13,"Automotive,Computer,Consumer Goods,Electronics,Industrial,Industrial Automation,Manufacturing","Consumer Electronics,Consumer Goods,Hardware,Manufacturing,Science and Engineering,Transportation",POL,Warsaw,VersaBox designs and manufactures autonoumously guided vehicles for industrial and consumer applications.
1d9ce28a-6d96-a987-5ec8-a884147c9566,presono,presono.com,operating,7/1/15,"Consulting,Enterprise Software,Information Technology,Presentation Software,Presentations,SaaS,Sales,Software,Web Design,Web Development","Design,Information Technology,Professional Services,Sales and Marketing,Software",AUT,Linz,"presono is a presentation platform for professional presentations in companies and teams: present, collaborate & manage - all in one."
998563a2-e4af-e72d-b280-80a42ef48091,ServiceMarket,servicemarket.com,operating,5/1/13,"Home Improvement,Home Services,Insurance,Marketplace,Shipping","Commerce and Shopping,Financial Services,Real Estate,Transportation",ARE,Dubai,"An online marketplace that provides quotes and online booking for moving, home services and insurance in the UAE and Qatar"
d200fd5c-ab6c-4988-851f-6750ba9c6495,Guros,guros.com,operating,5/13/13,"Developer APIs,FinTech,Insurance,Marketplace","Commerce and Shopping,Financial Services,Software",MEX,Mexico City,Guros is a digital insurance marketplace in Mexico (for now) that’s transforming the entire insurance experience.
0ee8328d-9589-ff0c-dc41-45eacb72cab8,Safer,safertaxi.com,operating,1/1/11,"Last Mile Transportation,Software","Software,Transportation",ARG,Buenos Aires,Safer is a taxi application for smartphones.
cc30b919-91dd-4122-bfe8-87b1050e9c97,DrugStoc,drugstoc.com,operating,1/1/15,"Health Care,Pharmaceutical",Health Care,NGA,Oregun,DrugStoc is an innovative drug procurement platform.
03cc4cf7-557c-958a-81ec-e2c29d919d02,upOwa,upowa.org,operating,10/30/14,"Clean Energy,Energy,Environmental Consulting","Energy,Professional Services,Sustainability",CMR,Yaoundé,upOwa provides easy access to clean energy for people who live with no access to the national grid in Cameroon.
dc3ee2aa-df21-4da5-ac32-52fe8330a966,Pina Media,pinamediainc.com,operating,1/1/15,"Advertising,Email Marketing,Internet,SEO,Social Media Marketing","Advertising,Internet Services,Sales and Marketing",COL,Medellín,Pina Media provides its clients with effective and measurable digital advertising solutions.
a10ac9b5-d28f-4841-ac4f-db73911a686a,Willow Industries,willowindustries.com,operating,1/1/15,"Biotechnology,Information Technology","Biotechnology,Information Technology,Science and Engineering",MEX,Colorado,Willow Industries is the leader in cannabis & hemp decontamination technology.
0e9c0537-6004-1ad5-b1d9-65a2271e8027,ViLabs,vilabs.eu,operating,1/1/10,"Enterprise Software,Information and Communications Technology (ICT),Information Technology","Information Technology,Software",GRC,Pylaía,Private research laboratory and startup Hub
bc98a0f0-f167-4ab0-a306-9112e6e71a70,Locomute,locomute.co,closed,1/1/15,"Car Sharing,Rental,Transportation","Commerce and Shopping,Transportation",ZAF,Centurion,Locomute is offers consumers a more tech-savvy and flexible approach to car rentals and transportation.
