org_uuid,org_name,domain,status,founded_on,category_list,category_groups_list,country_code,city,short_description
258ced84-7c9e-3fba-8bfe-bd406c026c88,AMP Robotics,amprobotics.com,operating,1/1/15,"Artificial Intelligence,Computer Vision,Machine Learning,Recycling,Robotics,Waste Management","Artificial Intelligence,Data and Analytics,Hardware,Science and Engineering,Software,Sustainability",USA,Louisville,"AMP Robotics is a pioneer in AI, robotics, and infrastructure for the waste and recycling industry."
31275370-ee68-4dc7-a41b-e40fba2b4837,Ampere Computing,amperecomputing.com,operating,1/1/17,"Cloud Computing,Cloud Data Services,Hardware","Hardware,Information Technology,Internet Services,Software",USA,Santa Clara,Ampere Computing develops data center processors for cloud servers.
06ad3dea-6e56-460c-bcc5-98e3971c3f71,Ampla Technologies,getampla.com,operating,1/1/19,"Financial Services,FinTech,Lending,Software","Financial Services,Software",USA,New York,Ampla provides tech-enabled financial solutions to help emerging brands.
af1737a9-8009-48e0-981f-f0267dec6b70,Ample,ample.com,operating,1/1/14,"Automotive,Electric Vehicle,Energy,Infrastructure,Robotics,Transportation","Energy,Hardware,Other,Science and Engineering,Software,Transportation",USA,San Francisco,Ample utilizes autonomous robotics and smart-battery technology to solve the energy delivery challenge for electric transportation.
24f87463-62d5-df96-2916-aa37b78b55d5,Amplify Snack Brands,amplifysnackbrands.com,acquired,1/1/10,"Consumer,Food and Beverage,Snack Food","Food and Beverage,Other",USA,Austin,"Amplify Snack Brands is a growing family of brands dedicated to sharing our simple, tastier idea of what good snacks should be."
0fef70cb-af81-c9b6-b9e0-aa5fc3b50829,Amplitude,amplitude.com,ipo,1/1/12,"Analytics,Big Data,Product Management,SaaS","Data and Analytics,Other,Software",USA,San Francisco,Amplitude is a product intelligence platform that provides digital product tools that help teams run and grow their businesses.
b29878fa-8716-a771-2efa-7d6cbc83d11c,Amylyx Pharmaceuticals,amylyx.com,ipo,1/1/14,"Biotechnology,Medical,Neuroscience,Pharmaceutical","Biotechnology,Health Care,Science and Engineering",USA,Cambridge,Amylyx Pharmaceuticals specializes in providing solutions for Alzheimer’s and other diseases of the brain.
a6d97254-3c11-4d91-b258-bf9cf27ddda2,Anaveon,anaveon.com,operating,1/1/17,Therapeutics,Health Care,CHE,Bottmingen,Anaveon is a developing IL-2 complexes which selectively promote effector T cell functions.
613f217e-5656-44e9-833b-c103d6dcf542,Anchorage Digital,anchorage.com,operating,1/1/17,"Blockchain,Cryptocurrency,Financial Services,FinTech,Software","Financial Services,Other,Payments,Software",USA,San Francisco,"Anchorage Digital is a digital asset platform offering custody, trading, and financing services, as well as staking and governance."
db370339-02d3-ceba-6515-f6357697a7be,Andela,andela.com,operating,5/21/14,"B2B,Consulting,Human Resources,Information Technology,Software","Administrative Services,Information Technology,Other,Professional Services,Software",USA,New York,Andela's mission is to connect brilliance with opportunity.
41d91de0-370f-41c9-84f9-0879b1b9c7a1,Anduril Industries,anduril.com,operating,1/1/17,"Aerospace,Augmented Reality,Government,National Security,Virtual Reality","Government and Military,Hardware,Science and Engineering,Software",USA,Irvine,Anduril Industries is a defense product company that builds technology for military agencies and border surveillance.
55d02c5a-f0d6-f70f-1a04-832633cfce2a,AngelList Talent,angel.co,operating,1/1/10,"Angel Investment,Internet","Financial Services,Internet Services,Lending and Investments",USA,San Francisco,AngelList Talent is an online job search portal.
b0dd01a6-8a6c-41fc-a99e-11306874c0f1,Ankorstore,ankorstore.com,operating,7/31/19,"B2B,E-Commerce,Marketplace,Retail,Wholesale","Commerce and Shopping,Other",FRA,Paris,Ankorstore is a wholesale marketplace that connects independent shop owners and specialist brands with neighborhood retailers.
e10aaff2-4d89-46d4-820b-b4f64b8d42ca,Anthropic,anthropic.com,operating,1/1/21,"Artificial Intelligence,Information Technology,Machine Learning","Artificial Intelligence,Data and Analytics,Information Technology,Science and Engineering,Software",USA,San Francisco,Anthropic is an AI-driven research company that focuses on increasing the safety of large-scale AI systems.
12975641-17c2-4ff9-9097-8326a1a92a03,Antios Therapeutics,antiostherapeutics.com,operating,1/1/18,"Biopharma,Biotechnology,Therapeutics","Biotechnology,Health Care,Science and Engineering",USA,Atlanta,Antios Therapeutics is a biopharmaceutical company developing innovative therapies for viral diseases.
e9a9f51f-397b-4d12-b617-af2a030cd057,Anyscale,anyscale.com,operating,1/1/19,"Artificial Intelligence,Developer Platform,Information Technology,Machine Learning,Open Source","Artificial Intelligence,Data and Analytics,Information Technology,Science and Engineering,Software",USA,San Francisco,"Anyscale accelerates the development and productionization of any AI app, on any cloud, at any scale."
06e95860-73b8-a874-22c1-6019a8ef9b9a,Apeel Sciences,apeel.com,operating,1/1/12,"Agriculture,AgTech,Biotechnology,Food and Beverage,Sustainability","Agriculture and Farming,Biotechnology,Food and Beverage,Science and Engineering,Sustainability",USA,Goleta,Apeel Sciences develops plant-derived shelf life extension technology for fresh produce that improves quality and reduces food waste.
ea57adc3-f010-4fac-8bdf-b75bd781700b,Apex International Energy,apexintl.com,operating,1/1/16,"Energy,Oil and Gas","Energy,Natural Resources",USA,Houston,Apex International Energy is an independent oil and gas exploration and production company.
41632eec-95ae-4da9-acc2-c9a780dc8e83,Apna,apna.co,operating,1/1/19,"EdTech,Employment,Human Resources,Professional Services,Recruiting","Administrative Services,Education,Other,Professional Services,Software",IND,Mumbai,Apna is a professional networking and jobs platform that helps blue and gray-collar workers find communities and land jobs.
4566066a-b152-c672-0455-5cf0638d92f2,Apollo,apollographql.com,operating,1/1/16,"Developer APIs,Developer Platform,Developer Tools,Enterprise Software,Open Source,Software",Software,USA,San Francisco,"Apollo helps engineering teams build unified graphs to accelerate application development and deliver better, more cohesive experiences."
5d8fba29-316e-c654-ec91-bfbd488f8f56,Apollo.io,apollo.io,operating,1/1/15,"Lead Generation,Sales,Sales Automation,Software","Information Technology,Sales and Marketing,Software",USA,San Francisco,Apollo.io provides a foundation for end-to-end sales strategies by providing a data platform for built-in integrations.
904a1a72-e1b4-4888-bace-6c20529a5c0a,Apollomics,apollomicsinc.com,operating,1/1/16,"Biotechnology,Health Care,Pharmaceutical","Biotechnology,Health Care,Science and Engineering",USA,Foster City,Apollomics is a biopharmaceutical company discovering and developing mono- and combination- oncology therapies to harness the immune system.
ba2fccb9-6a62-41e2-9a02-09d129bb6ead,AppHarvest,appharvest.com,ipo,1/1/17,"Agriculture,AgTech,Farming,Food and Beverage,Nutrition","Agriculture and Farming,Food and Beverage,Health Care",USA,Morehead,AppHarvest is a sustainability company that operates and develops robust and climate-resilient indoor farms.
a004479d-5b5d-467e-87ba-e2d4509fce3c,Applied Intuition,appliedintuition.com,operating,1/1/17,"Autonomous Vehicles,Enterprise Software,Infrastructure,Software","Other,Software,Transportation",USA,Mountain View,"Applied Intuition provides software infrastructure to safely develop, test, and deploy autonomous vehicles  at scale."
69201f36-7ca3-86a1-80ad-50d20e534b09,AppLovin,applovin.com,ipo,1/1/11,"Advertising,Developer Tools,Mobile,Mobile Apps","Advertising,Apps,Mobile,Sales and Marketing,Software",USA,Palo Alto,AppLovin is a mobile app technology company that provides developers with integrated solutions to grow their businesses.
41eed535-9899-22f6-5c6f-a7d41d2f3791,ApplyBoard,applyboard.com,operating,5/1/15,"EdTech,Education,Internet,PaaS,Sales Automation","Education,Information Technology,Internet Services,Sales and Marketing,Software",CAN,Waterloo,ApplyBoard is an online platform for study abroad.
7ea89890-7a77-8916-a345-a437a2e4b576,AppsFlyer,appsflyer.com,operating,4/1/11,"Advertising,Advertising Platforms,Analytics,Business Intelligence,Digital Marketing,Mobile Advertising,Software","Advertising,Data and Analytics,Sales and Marketing,Software",USA,San Francisco,"The world’s top brands use AppsFlyer to build great products, create exceptional experiences, and preserve customer privacy."
1fc074a8-9f78-4dee-ba4e-d3a7de3096b4,Aptos,aptoslabs.com,operating,1/1/21,"Blockchain,FinTech,Information Technology","Financial Services,Information Technology,Other",USA,Palo Alto,Aptos is a web3 startup that builds a scalable Layer 1 blockchain.
1af4ec56-2f37-04e9-701f-61abd83472c7,Aqua Security,aquasec.com,operating,1/1/15,"Cloud Security,Cyber Security,Security,Software,Virtualization","Hardware,Information Technology,Privacy and Security,Software",USA,Burlington,Aqua Security is a software company providing cloud-native security technology.
1ac85d09-3af8-e282-8c0c-1f827d3af7a0,Arbe,arberobotics.com,ipo,7/1/15,"Automotive,Autonomous Vehicles,Semiconductor","Hardware,Science and Engineering,Transportation",ISR,Tel Aviv-yafo,Arbe Robotics offers Real Time 4D Imaging Radar for autonomous driving.
f6c0ca7d-7c15-49e7-8e33-037406b40875,Arbor Biotechnologies,arbor.bio,operating,1/1/16,"Biopharma,Biotechnology,Life Science","Biotechnology,Health Care,Science and Engineering",USA,Cambridge,Arbor Biotechnologies is an operator of a bio-discovery company intended to provide human diagnostic development services.
530961a7-4da9-46fa-88cb-306ddd09245d,Arc Technologies,arc.tech,operating,1/1/21,"Financial Services,FinTech,Funding Platform,SaaS","Financial Services,Lending and Investments,Software",USA,San Francisco,Arc is a full-service finance platform that provides software startups with customized financial products.
3ef3eeae-b93d-2d01-53c2-3511f482e64c,Arcadia,arcadia.com,operating,1/1/14,"Clean Energy,CleanTech,Database,Renewable Energy,Software,Solar","Data and Analytics,Energy,Natural Resources,Software,Sustainability",USA,Washington,Arcadia is a climate software and data company that specializes in decarbonizing the electric grid.
6b5efd03-14a0-4521-80d7-3d1fe31761e0,Archaea Energy,archaeaenergy.com,acquired,1/1/18,Energy,Energy,USA,Canonsburg,Archaea Energy is a developer of renewable natural gas.
cf16f2b3-4f14-4683-94ca-c637d99cb2aa,Archer,archer.com,ipo,1/1/20,"Aerospace,Air Transportation,Manufacturing","Manufacturing,Science and Engineering,Transportation",USA,San Francisco,Archer Aviation aims to accelerate the benefits of sustainable air mobility.
20c62ac6-5dc2-e7aa-f580-e0f450146595,Arctic Wolf,arcticwolf.com,operating,4/1/12,"Cyber Security,Information Technology,Network Security,Software","Information Technology,Privacy and Security,Software",USA,Eden Prairie,Arctic Wolf helps companies end cyber risk by providing cloud-native security operations technology.
f75f6958-5a7c-eb8b-c7b7-76b3d53065f1,Ardoq,ardoq.com,operating,5/15/13,"Analytics,B2B,Cloud Management,Compliance,Enterprise Software,Innovation Management,IT Management,Risk Management,SaaS,Software","Data and Analytics,Information Technology,Internet Services,Other,Professional Services,Software",NOR,Oslo,"Ardoq is a dynamic, data-driven tool for Enterprise Architecture and a key tool for the digital transformation journey."
143d1d8c-0f8f-4390-9bef-0094c02d4262,Ark Kapital,arkkapital.com,operating,1/1/21,"Financial Services,FinTech",Financial Services,SWE,Stockholm,Ark Kapital is a precision financing company that empowers technology businesses to grow faster.
90dde681-4bcc-1950-5833-011cf9090e1b,Armis Security,armis.com,acquired,1/1/15,"Cyber Security,Information Technology,Internet of Things,Network Security","Information Technology,Internet Services,Privacy and Security",USA,San Francisco,Armis offers the markets leading asset intelligence platform designed to address the new threat landscape that connected devices create.
1bcd5d97-e747-4e7f-97ec-f9085ae71756,Arqit Limited,arqit.uk,ipo,1/1/16,"Cyber Security,Information Technology,Telecommunications","Hardware,Information Technology,Privacy and Security",GBR,London,Arqit develops a quantum encryption platform.
5621317e-ed78-4400-b24f-1936d59ccb5b,ARRIS,arriscomposites.com,operating,1/1/17,"Aerospace,Automotive,Industrial Engineering,Manufacturing,Mechanical Engineering","Manufacturing,Science and Engineering,Transportation",USA,Berkeley,ARRIS is a technology company enabling the design and manufacture of the highest-performance products at scale.
70521c88-84f0-410d-9c64-fba6bae2f90c,Arrival,arrival.com,ipo,1/1/15,"Automotive,Autonomous Vehicles,Electric Vehicle",Transportation,GBR,London,"Arrival is a developer and manufacturer of zero-emission, public transportation vehicles."
f9168d69-dc15-9e42-d66e-8945c756daa1,Arrive Logistics,arrivelogistics.com,operating,7/1/14,"Freight Service,Logistics,Shipping Broker,Supply Chain Management,Transportation",Transportation,USA,Austin,Arrive Logistics is a carrier and customer-centric logistics company that focuses on new standards for service in freight.
2bfb00ac-b4dc-457b-be8c-fd3e038efd16,Arrived Homes,arrivedhomes.com,operating,1/1/20,"Financial Services,Real Estate,Real Estate Investment,Rental Property","Financial Services,Real Estate",USA,Seattle,Arrived Homes provides rental home investment services to help people become financially independent.
c7eda9fd-3348-4d41-ac91-bbe11211bce2,ArriVent Biopharma,arrivent.com,operating,1/1/21,"Biotechnology,Pharmaceutical","Biotechnology,Health Care,Science and Engineering",USA,Pennsylvania Furnace,ArriVent is dedicated to accelerating the global development of innovative biopharmaceutical products.
8cc1c34b-1927-471a-8f04-7bcd1a8d2a7d,ArsenalBio,arsenalbio.com,operating,1/1/19,"Biotechnology,Cloud Computing,Life Science","Biotechnology,Internet Services,Science and Engineering,Software",USA,South San Francisco,ArsenalBio is a programmable cell therapy company that offers advanced CAR T-cell therapies for solid tumors.
